"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rims1",10.763539645655,7.10176096283803,3.03025619332975,2.34361734115767,0.0190977538324304,0.15817828160077
"Gm6420",0.108237007215824,1.75978743377184,3.09503037666296,0.56858486657867,0.569637897280209,NA
"Gm27028",0.156450900405127,0.245324261142308,3.07535508510586,0.0797710359790417,0.936419360831966,NA
"Gm29107",0.209479696151089,0.295917566193054,3.07084165878425,0.0963636680343225,0.923231746506922,NA
"Ogfrl1",143.266170701181,1.71202084724995,0.821492166000697,2.08403794717197,0.037156715670806,0.204781944279156
"B3gat2",0.91542006018898,-0.899426633800022,3.02357587291278,-0.297471163815564,0.766106820060096,NA
"Smap1",1.48553504856382,-2.05355055872528,3.00431041440566,-0.683534746901821,0.494269001648114,NA
"Sdhaf4",45.4790409547536,-1.47314260995862,1.10025940549311,-1.33890480972384,0.180601663684077,0.537310595535588
"Fam135a",155.227608113705,-0.240933451203781,0.503934233990274,-0.4781049489256,0.6325755098731,0.895034570397829
"Col19a1",8.94696425188885,6.83991411611432,2.46936091984873,2.76991267705546,0.00560713231021849,0.0857537279218621
"Gm28439",1708.19460904584,0.627150301934782,0.962660514336821,0.651476083826734,0.514739210663134,0.836110315216936
"Gm10222",303.152766030976,0.431817445220923,0.997033892706759,0.433102072436695,0.664940617252201,0.907622845142585
"Gm28438",582.986952247057,0.524241030622853,0.93716464637259,0.559390532551555,0.575895221235308,0.869022483381085
"Gm28437",7741.05714569347,0.809515254763974,1.00007161233227,0.809457287639733,0.418252161601601,0.775973410419408
"Gm10925",6401.64301453709,0.682862831508791,0.923314620208514,0.739577622365147,0.459556324075241,0.805654512552071
"Gm28661",9766.51310966345,0.701450993051771,0.961481477877966,0.72955226823496,0.465663907522061,0.808651716827576
"Gm29216",4173.62750094007,-0.00553177177113437,0.933475595744975,-0.00592599506227012,0.995271767706321,0.998206263455867
"Lmbrd1",212.122890895646,0.636644738941454,0.911232204096658,0.698663563556324,0.484762309785257,0.820300908746687
"Adgrb3",15.66514335494,-7.17161558193498,2.19508890487617,-3.2671185053161,0.00108648190084414,0.0301985765258834
"Gm38198",5.45765500573638,6.11915361775176,3.03378600462732,2.01700238857271,0.043695264049714,NA
"2900022M07Rik",18.7472102427141,3.7702151409269,2.79789259837696,1.34751960926376,0.177812942272625,0.53351177571727
"Gm5524",29.7733076891305,-0.200920531022233,1.32959690458256,-0.151113867917219,0.879885893110394,0.974213911268702
"Gm19028",4.93472290161031,5.97514197238952,3.03453415029096,1.96904752968973,0.0489476333356045,NA
"Gm7846",1.33468572841699,1.93033307708622,2.07151091097195,0.931847892696115,0.351415139741869,NA
"Gm5697",0.300999164400337,0.87581722867595,3.07263697614748,0.285037651852405,0.775615295878842,NA
"Gm5525",0.107104396614065,1.38173480468646,3.096989421906,0.446154189262967,0.655485871572006,NA
"Gm6473",9.85291196439608,4.03448422536086,1.5815440990673,2.55097801429638,0.0107421101994889,0.122562282283872
"Phf3",74.3426775772371,1.35113955828825,1.67808002774969,0.805169917968767,0.420721633122474,0.777613065483776
"Gm37906",3.17232379893964,3.81960781517878,2.52534997097412,1.5125063294516,0.130405103675865,NA
"Ptp4a1",220.952079056118,0.298575850390425,0.90620878478036,0.329477991611825,0.741794426319966,0.933173890783218
"4931428L18Rik",0.645236858091002,-0.146664979346799,3.04098729642501,-0.0482293956042563,0.961533423136193,NA
"Gm28644",0.171008727716808,-0.44734076829017,3.06506957756187,-0.145947997906791,0.883962440380386,NA
"Gm29128",0.101394712638218,-0.554830185386308,3.07600760505741,-0.180373476474533,0.856859375511258,NA
"Gm7893",2.8299181681005,3.65095170218491,3.01636265275936,1.21038221277704,0.226132263995343,NA
"Gm4850",0,0,0,0,1,NA
"Gm19680",4.07273153038953,-3.86648777519438,1.83703415790208,-2.10474462794419,0.0353135434807154,NA
"Khdrbs2",9.54214927846176,6.93152212886442,2.49176523711902,2.78177174382554,0.00540630489012493,0.0838579232532952
"Gm37999",0.154153249521886,0.22100005585459,3.08730489212079,0.0715834890226136,0.942933380213677,NA
"Gm9839",123.156572747087,2.70766780721542,1.78962902226053,1.51297714416549,0.130285464600416,0.449022112064396
"Gm5415",232.032690429834,0.57898933966991,1.48412143089796,0.39012261909027,0.696445877751699,0.918256517067219
"Gm37151",2.16990156759555,4.77001825703103,2.93216565072074,1.62679016987275,0.103781670114424,NA
"Gm7114",0.0673937768215415,-0.24847022926393,3.0811946290194,-0.0806408744594647,0.935727558921468,NA
"Prim2",19.4702367916102,4.68679302978277,1.4456462313033,3.24200549781635,0.00118691732676538,0.0320972027255415
"1700001G17Rik",11.1825131449356,-5.17696072351626,1.9776354421611,-2.61775280375186,0.00885108982938803,0.112242288771804
"Gm38173",6.82189991928986,6.44218704960971,3.03235428171205,2.12448363585422,0.0336297229842683,0.195991999751065
"Rab23",45.1793766762621,0.622204220339957,0.779942036291436,0.797757001659367,0.425011518077824,0.780103334787844
"Bag2",3.30525217890975,0.167906689230852,1.57863588037748,0.106361885801495,0.915295232217237,NA
"Zfp451",95.8951433034163,-0.017999383189699,0.966204115520684,-0.0186289655576546,0.985137095669109,0.995327993881517
"Gm15455",50.0618131489988,8.87301017072604,2.22853967221501,3.98153565823978,6.84714462575617e-05,0.00413856134053452
"Bend6",3.55545412055662,2.29584721410177,2.49945527716904,0.918539025311994,0.358336737617357,NA
"Gm37067",2.58153899048818,5.04651212709059,3.0416136437593,1.65915619738387,0.0970843215359772,NA
"Dst",179.412278839054,0.667447980404778,0.920138152123904,0.725378008578543,0.468220160629738,0.809419077388983
"Gm38157",3.01934115803214,-4.0977720139119,2.84991374814268,-1.43785825679197,0.150474275800834,NA
"Gm5266",0.101242688935265,-0.553471329842658,3.07605166435963,-0.179929139765563,0.857208198298763,NA
"Gm37233",0.204816817297383,-0.669377952290121,3.05940762875967,-0.218793319987078,0.826811050692363,NA
"Ccdc115",99.4880676038453,2.05091703315434,0.986656519356746,2.07865350597536,0.0376492092727315,0.206098422167756
"Imp4",75.027922091556,-2.48847777789559,1.23136807082823,-2.02090490800351,0.0432896097518169,0.225980414646619
"Ptpn18",68.1839706440031,-0.625479466149632,1.21335202234598,-0.515497114300175,0.606205685577466,0.884119762207974
"Gm28417",0.17806357259952,1.17249807340872,3.08045948743829,0.380624409504495,0.703481966146735,NA
"Arhgef4",0.240835293100505,-0.406947117427303,3.05789763234424,-0.133080686914732,0.894129568886859,NA
"Gm38336",0.423907118569547,-1.5433168928206,3.04361318740261,-0.507067356393488,0.612107558540705,NA
"Fam168b",162.631489674828,-0.974177533187847,0.660626951333226,-1.47462577968071,0.140313180105832,0.467764932259395
"Plekhb2",17.0759372337333,-1.34465592919344,1.44727520788042,-0.929094841030779,0.352839937836348,0.727002362407699
"1110002O04Rik",0.252553016836922,2.29631605374418,3.09296385104005,0.74243223145722,0.457825497200377,NA
"Gm33222",16.2955652171413,-23.5485955332157,3.00474484130635,-7.8371365213752,4.60936823076419e-15,9.77119262483882e-13
"Hs6st1",142.337633203341,-0.171413144283719,0.943843980460472,-0.18161173650765,0.855887437626496,0.968474915751391
"Gm33280",0.547006000502958,-1.21386602493911,3.03933329486829,-0.399385624139556,0.689609084926643,NA
"Uggt1",168.742502627201,-1.03834272564731,0.852429800156479,-1.21809763743209,0.223186871588954,0.59269324087357
"Neurl3",38.3432769309104,1.12119265125677,1.13989415366621,0.983593650033833,0.325315348560819,0.703729944184258
"Arid5a",25.9786926687666,1.6470394447685,1.22854222628687,1.34064536775956,0.180035620057225,0.536986340656003
"Kansl3",201.194348024244,0.258423114072933,0.353488533741982,0.731065054182381,0.464739418237051,0.808100745429547
"Fer1l5",39.6668714584524,-0.959348124891098,1.81669668171507,-0.528072811794545,0.597448800479611,0.880219997094064
"Lman2l",43.404897599648,0.459472391739119,1.20108752705161,0.382546967969118,0.702055697737558,0.919982745051244
"Cnnm4",3.31579804462861,-1.72519854361667,2.76675184118084,-0.623546542172126,0.532925427432778,NA
"Cnnm3",37.5818706434531,0.613639902715868,1.27646642829359,0.48073328770283,0.630706069569553,0.894521877566608
"Ankrd23",1.3471440606279,-2.11033178105542,3.00630543967218,-0.701968520299636,0.482698795442008,NA
"Ankrd39",3.4207773860235,-3.09133985493006,1.77507353653475,-1.74152776845791,0.0815911101767755,NA
"Sema4c",2.88964242542941,-0.52903284644088,2.83987722480793,-0.186287224609388,0.85221952539584,NA
"D430040D24Rik",0.0698265653836964,0.542043115544134,3.08367199559746,0.175778460328467,0.860467992307087,NA
"Fam178b",0.0337475629784218,0.157705555375755,3.08637176662183,0.0510973943843359,0.959247912262522,NA
"Cox5b",1030.91342671149,-0.322403070010695,0.46881987965975,-0.687690697426657,0.491647579350309,0.824788294891268
"Actr1b",213.679638847783,-0.111005294213476,0.266691530102525,-0.416231044798468,0.677240944817613,0.911692034220855
"Zap70",33.5341216172682,-0.773564180471001,1.54050204063007,-0.502150701569087,0.615561517667439,0.88856127348771
"Tmem131",85.4989499753063,0.321454852078694,0.440772718430214,0.729298431226724,0.465819131693103,0.808651716827576
"F830112A20Rik",15.0657584099998,5.02312847895104,2.97876480069135,1.68631255404428,0.0917356142748923,0.366216383733311
"Rpl12-ps1",0.0698265653836964,0.542043115544134,3.08367199559746,0.175778460328467,0.860467992307087,NA
"Vwa3b",0.851907421165473,1.01243897247696,3.03781463318566,0.333278719977475,0.738923901067723,NA
"Inpp4a",138.072526532574,0.737797107368397,0.519394115492566,1.42049569943377,0.155463419723568,0.495034916723309
"Gm37135",0.180395012026373,2.06560087607288,3.09376373383894,0.667666006127024,0.504346813842024,NA
"Coa5",296.655375456316,-0.467220566152448,0.377039779831033,-1.23918109214319,0.215278441137954,0.582228755608188
"Unc50",21.489261054254,-1.00331283323524,2.01307757241635,-0.49839750190597,0.618203897171634,0.88868379460463
"Mgat4a",32.7760812611915,2.76482408284003,1.740368185725,1.58864319947809,0.112140969324991,0.411951449584235
"2010300C02Rik",5.93583399048245,-4.77255029337251,2.32720039401172,-2.05076894351388,0.0402894533166895,NA
"Tsga10",4.48439529437461,-1.07576600460412,1.88705676940626,-0.570076121738825,0.568626069747969,NA
"Lipt1",8.79386902631907,0.55715772219535,2.00291716534286,0.278173122601391,0.780879465977842,0.944663299053668
"Mitd1",75.245991542217,-0.764492093084898,0.963591646489725,-0.793377667676834,0.427557818054872,0.781406890466476
"Mrpl30",176.193602649859,0.226553687282187,0.541895856723108,0.418076064748265,0.675891504298313,0.911240426051136
"Txndc9",168.217287595602,1.92767381809725,0.832216522624657,2.31631284129967,0.0205411937081329,0.162145731445688
"Eif5b",3156.43357360308,0.495013527636895,0.729348034165644,0.678706878538692,0.497323606939844,0.827823114856334
"Rev1",55.4933690313359,-2.47521502599365,0.983964400952449,-2.51555343221535,0.0118845661094289,0.128576589114361
"Aff3",16.0080675999815,4.72072083496334,1.30618555127633,3.61412728103638,0.000301360997806272,0.0130531981046051
"Chst10",17.1398040826377,6.58510531519055,2.10174669858162,3.13315839612573,0.00172936089429776,0.0396873794494718
"Gm6621",0.0507124852435848,0.221000144973681,3.08730489346082,0.0715835178578503,0.942933357265358,NA
"Pdcl3",77.4362316962857,0.653586191612714,0.814120395915015,0.802812698087644,0.422083001647166,0.778047645254328
"Gm37309",0.602145881671474,-0.110247411353255,2.78213966491207,-0.0396268428733749,0.968390626724007,NA
"Npas2",2.12909946987528,2.11088231379047,2.45065236485095,0.861355263629512,0.389042407156498,NA
"Rpl31",1286.89512237499,0.416277316158721,0.173616531644158,2.39768247998363,0.016499160505287,0.149155266199526
"Tbc1d8",81.9472468458958,-0.503274427323319,0.815042304258895,-0.617482583043267,0.536916465851225,0.846740824842808
"Cnot11",43.7141968146331,0.443675691479383,1.20732973532963,0.367485102450699,0.713257202219588,0.92293109491029
"Gm15832",36.2626847658164,0.910843787686263,1.95380048132512,0.466190788871392,0.641078941982378,0.899208917301182
"Snord89",0.260025028767245,-0.0980472436743291,3.05949997619999,-0.0320468195577852,0.974434713445992,NA
"Rnf149",56.752469016326,-1.59008308130768,1.31898248551955,-1.20553767678071,0.227995802222655,0.599568231050533
"Gm5100",5.96014940101451,4.35330283096382,2.80533926495857,1.55179192953267,0.120712017629062,NA
"Creg2",0.0721580048105492,1.5575309096068,3.09601866367778,0.503075426475819,0.614911242914884,NA
"Rfx8",10.4904462490837,7.06255749651801,3.0303560328844,2.33060320961548,0.0197742920937805,0.160065617297026
"Gm3646",0.101242688935265,-0.553471329842658,3.07605166435963,-0.179929139765563,0.857208198298763,NA
"Map4k4",112.639529216057,0.188645525069553,0.597353150227371,0.315802344053512,0.752152538804317,0.936654847240536
"Il1r1",84.8016517817019,0.732127778012327,0.837019593720558,0.874684157342141,0.381745782598762,0.750558136087741
"Il1rl2",7.33670958078043,4.14983768283264,2.01939002040996,2.05499563773726,0.0398794260549829,0.213590759760613
"Il1rl1",0.236232940848952,-1.39955241714457,3.05479861223036,-0.458148832312954,0.646845517854264,NA
"Il18r1",22.6456105093322,5.76659987196797,1.70282177961718,3.38649642669262,0.000707911984091285,0.0224612333867749
"Il18rap",5.29511121028238,3.6565454646443,1.93759971786681,1.8871521454751,0.0591398647097492,NA
"Gm37435",0.168737814892109,-1.05371426723418,3.06212879009363,-0.344111675068364,0.730762303048142,NA
"Slc9a2",5.26117207544096,-5.57220342042368,2.87481562041763,-1.93828201740959,0.0525888251012061,NA
"Tmem182",7.08698822546857,-6.01129877099304,2.99517209168248,-2.00699612142029,0.0447500759681163,0.230722369117249
"Gm28175",4.73282148256166,5.92028042073836,3.03483914211239,1.95077239468368,0.0510841270792831,NA
"Mrps9",68.3132856831821,0.902637141536767,1.23149570667298,0.732960039280476,0.463582802389696,0.807687395255561
"Tgfbrap1",85.4212999626247,0.114400895529973,0.875523201476905,0.130665749733408,0.896039727745419,0.978347081202213
"8430432A02Rik",0.317716703366913,0.72399726055187,3.06912248252654,0.235897154536455,0.813512476302181,NA
"AI597479",27.3943299935,-0.82574586049722,1.56268362127192,-0.528415252618517,0.597211153419788,0.880219997094064
"Fhl2",2.04148195513644,-2.74586968937898,1.88223896234522,-1.45883160656588,0.144611461065064,NA
"Nck2",19.8394169955181,1.17981099259661,1.59202622924606,0.741075097208254,0.458647907936473,0.804876178690676
"Ecrg4",0.0337475629784218,0.157705555375755,3.08637176662183,0.0510973943843359,0.959247912262522,NA
"Gm29155",0.101242688935265,-0.553471329842658,3.07605166435963,-0.179929139765563,0.857208198298763,NA
"Gm29157",0.0168991187730364,0.455828806032767,3.0911058903646,0.147464636347027,0.882765290640031,NA
"Gm29156",0.510876323530032,-1.41598324236704,3.0403429508067,-0.465731420855445,0.641407758675365,NA
"Uxs1",7.16650447912862,-0.849471689383305,2.03368142675682,-0.417701454223333,0.6761654089395,0.911240426051136
"Tpp2",122.46123198889,-1.28375496453451,0.753245132346648,-1.70429905140591,0.0883252321126896,0.3589700389309
"Mettl21c",0.202485377870531,-1.23966945252691,3.05798448586895,-0.405387750740876,0.685192513471494,NA
"Gm8251",0.276974822107933,-0.204325852719752,3.05689511896685,-0.0668409758162748,0.946708302347345,NA
"Tex30",30.9205119306183,-2.06000974821882,1.26412468981126,-1.62959379309835,0.103187377097276,0.393086426665929
"Poglut2",33.3746014972486,2.19554095889488,1.18086045148904,1.85927215711759,0.0629885714713009,0.28900057556798
"Bivm",26.2638690719061,0.33870457861643,1.55810623798443,0.217382210762841,0.82791049349741,0.958664248605653
"Ercc5",98.7813636674871,0.797473819291542,0.85138947197337,0.936673338751934,0.348926614525912,0.723437260325977
"Mettl21e",0.575630152374359,-2.40952558641876,3.03374316780047,-0.794241784206707,0.427054687681759,NA
"Gm15833",0.0540277137046817,1.43542179804186,3.09668120266401,0.463535541471625,0.642980545275537,NA
"Txn-ps1",42.2464544281426,0.412445885791129,0.742086001744927,0.555792569623077,0.578352665612419,0.87018636870745
"Gulp1",4.99767162876686,0.483507806581084,2.13128701913695,0.226861892480759,0.820531134881024,NA
"Col3a1",604.241704063415,0.484613051354276,0.529403969053688,0.91539368739627,0.359984991149807,0.732834453373392
"Col5a2",82.6400857778655,0.382614848126111,1.04517469126324,0.366077413971503,0.714307310531336,0.922944265783223
